,person,time,numeric_value,non_numeric_value,offer completed,offer received,offer viewed,transaction,total_transaction_value
13455,c9f370a8d2cc4a6093fda4aa34525fe1,690,127.37,0b1e1539f2cc45b7b9fa7c272da2e1d7,10,30,20,40,1273.7
13456,c9f5e6b7918540d692179bf5b1608935,666,35.0,2298d6c36e964ae4a3e7e9706d1fb8c2,20,100,60,220,700.0
13457,c9f85399ba1d493b86764cf1db917989,534,73.88000000000001,2906b810c7d4411798c6938adc9daaa5,9,27,9,36,664.9200000000001
13458,c9f8fc7c8a614ca7af15206f59f99cb2,576,49.79,4d5c57ea9a6940dd891ad53e9dbe8da0,30,75,75,45,746.85
13459,c9fe2208e4da432898d61a0340743613,636,0.0,,0,50,50,0,0.0
13460,ca0bddc5e7e34a628ffc6179570d834b,576,0.0,,0,30,6,0,0.0
13461,ca0fece853094e06a1bafb4d67188dcc,684,18.81,,0,96,48,112,300.96
13462,ca111ad60de848ffa671c35434855518,564,206.41,4d5c57ea9a6940dd891ad53e9dbe8da0,13,26,26,104,2683.33
13463,ca1896b11ef042ed9702c3b5ebbae538,648,23.01,,0,120,100,180,460.20000000000005
13464,ca1fbde7bf6a41a4a4ea9cea66a72e37,678,350.05,fafdcd668e3743c1bb461111dcafc2a4,132,165,165,627,11551.65
13465,ca208e412e74414aa87273c831217aaa,600,0.0,,0,50,50,0,0.0
13466,ca2458fa84cc4667ab420e8559f88439,702,29.090000000000003,,0,48,32,176,465.44000000000005
13467,ca24acb9033e47ab9eed2814676d37f2,612,140.46,ae264e3637204a6fb9bb56bc8210ddfd,51,85,51,102,2387.82
13468,ca253788781646f0a02492a0447ecf17,708,958.19,0b1e1539f2cc45b7b9fa7c272da2e1d7,150,150,150,450,28745.7
13469,ca265792e65949d79b2b0e91bdd31c57,696,76.3,fafdcd668e3743c1bb461111dcafc2a4,215,258,215,1161,3280.9
13470,ca2f4be3edf7431aaf65060da4a9630b,678,34.65,0b1e1539f2cc45b7b9fa7c272da2e1d7,24,120,96,336,831.5999999999999
13471,ca369d4c5c0c4bb996bf78ec0b65775b,696,215.63,f19421c1d4aa40978ebb69ca19b0e20d,150,150,125,200,5390.75
13472,ca39f719bbbe47b1b46a63f569186725,672,35.660000000000004,f19421c1d4aa40978ebb69ca19b0e20d,40,100,80,180,713.2
13473,ca3d7d25b98a4c659e1807bdc5d18ec3,636,39.260000000000005,f19421c1d4aa40978ebb69ca19b0e20d,22,44,33,22,431.86000000000007
13474,ca3e04a5fbd54c1a88666cc50b2a3ff9,606,48.93,4d5c57ea9a6940dd891ad53e9dbe8da0,42,56,56,42,685.02
13475,ca3ed3e47a1e4ceea8dcd8b2bbaf1076,606,1080.21,2298d6c36e964ae4a3e7e9706d1fb8c2,84,112,112,476,30245.88
13476,ca4208aa39a14308b1a25c91f5db6137,558,0.53,,0,36,36,9,4.7700000000000005
13477,ca426cadc83b42a98bedb7b570e3e707,594,0.0,,0,32,32,0,0.0
13478,ca4366c6d69f4ff8b4eaea6422ae9b97,576,83.91,0b1e1539f2cc45b7b9fa7c272da2e1d7,48,64,64,80,1342.56
13479,ca442394368e41d9802ec206f45546ab,684,100.22,0b1e1539f2cc45b7b9fa7c272da2e1d7,68,85,68,68,1703.74
13480,ca45ee1883624304bac1e4c8a114f045,630,0.76,,0,60,60,24,9.120000000000001
13481,ca4684ba54b546fd89c653f56b320a26,666,153.41,f19421c1d4aa40978ebb69ca19b0e20d,80,80,80,160,3068.2
13482,ca4999d26e314cf6839ca5d941bfc85d,702,73.33,2298d6c36e964ae4a3e7e9706d1fb8c2,22,33,22,44,806.63
13483,ca54001246b74452b232996eea678854,660,172.0,f19421c1d4aa40978ebb69ca19b0e20d,108,135,135,351,4644.0
13484,ca551ac435c94399ad6af9005461e7e0,600,26.02,9b98b8c7a33c4b65b9aebfe6a799e6d9,14,56,14,112,364.28
13485,ca5815021d3c42e2bef68f023a7764d0,612,0.17,,0,35,7,7,1.1900000000000002
13486,ca715b3f17e24692b18f3cd90b9bf232,588,1118.78,0b1e1539f2cc45b7b9fa7c272da2e1d7,80,80,40,200,22375.6
13487,ca7869c969344253bee98344942642e0,636,20.45,,0,64,64,128,327.2
13488,ca79af95af5f48d7b907bd96faf98594,624,268.73,2298d6c36e964ae4a3e7e9706d1fb8c2,160,192,160,512,8599.36
13489,ca7bb6b5974c44c0a6de4cc8c1c53cd8,714,211.42,4d5c57ea9a6940dd891ad53e9dbe8da0,108,135,108,378,5708.339999999999
13490,ca7c5edd04984546b13e366bbb75817b,648,81.96,,0,18,18,45,737.64
13491,ca7c728b94c0452cb30f069308abbdd3,636,23.16,2906b810c7d4411798c6938adc9daaa5,38,57,57,209,440.04
13492,ca82e1ebc759402c8ab95c341755bdf1,648,121.62,2906b810c7d4411798c6938adc9daaa5,54,54,54,162,2189.16
13493,ca85d857e3804e97a4aaf4bd64c75237,648,15.91,fafdcd668e3743c1bb461111dcafc2a4,13,39,26,91,206.83
13494,ca900921cfdd4b11a432df6f46a3e26d,576,9.77,f19421c1d4aa40978ebb69ca19b0e20d,10,60,20,10,97.69999999999999
13495,ca93d6bdd8ab4cbba95c072fe17c44e9,504,32.48,2298d6c36e964ae4a3e7e9706d1fb8c2,9,36,27,9,292.32
13496,ca9555b11b7c4ca7ae27dda509570ef3,666,124.3,2906b810c7d4411798c6938adc9daaa5,42,56,28,70,1740.2
13497,ca98c3611fb044e581ad34f2b4bcf1f6,624,235.53,4d5c57ea9a6940dd891ad53e9dbe8da0,84,140,140,420,6594.84
13498,ca9a8170963846329c22dacc7ff86a99,420,96.56,ae264e3637204a6fb9bb56bc8210ddfd,26,52,39,52,1255.28
13499,caa100b2b89c42fb8871139c5d0f445f,648,8.68,,0,44,44,33,95.47999999999999
13500,caa1a423aa8a43a9bce4efe637f029dd,630,33.18,9b98b8c7a33c4b65b9aebfe6a799e6d9,10,40,0,50,331.8
13501,caad2d7ff50c4ccebbfe61ccb6ef9998,702,172.27,9b98b8c7a33c4b65b9aebfe6a799e6d9,50,125,50,400,4306.75
13502,cab6178cb3ce44cdb4c45560a459edba,672,13.01,,0,90,45,90,195.15
13503,caba3794603b42feb819ace3cc7aebeb,540,15.02,2298d6c36e964ae4a3e7e9706d1fb8c2,16,64,64,112,240.32
13504,cabc2b86a6d44f6b931f2bf546f593ab,546,8.47,,0,15,5,5,42.35
13505,cabe4c65156b43039a30511ec6bfdfae,714,209.65,2906b810c7d4411798c6938adc9daaa5,76,76,57,152,3983.35
13506,cabf3a5898694a0b83f7ba8de7e20b23,576,3.62,,0,24,24,16,28.96
13507,cac0f39ebe284c40819c37d540a0767f,474,7.66,,0,21,7,21,53.620000000000005
13508,cac127154bda4f5d98d994ce82a2f7d9,678,161.18,ae264e3637204a6fb9bb56bc8210ddfd,54,90,72,108,2901.2400000000002
13509,cac7e2d5e1f444debdbebcb02a9d6d3d,684,157.16,0b1e1539f2cc45b7b9fa7c272da2e1d7,66,110,110,198,3457.52
13510,cad006df49e5400b8b38069f296c97c7,684,260.47,0b1e1539f2cc45b7b9fa7c272da2e1d7,160,192,192,480,8335.04
13511,cada8a2c71854ab9ab711d4819155f83,672,106.59,2298d6c36e964ae4a3e7e9706d1fb8c2,20,80,60,240,2131.8
13512,cadd7084f71e45faac25ea898e03fabc,708,78.51,fafdcd668e3743c1bb461111dcafc2a4,74,185,148,962,2904.8700000000003
13513,cae5e211053f4121a389a7da4d631f7f,420,0.0,,0,2,2,0,0.0
13514,cae9515311754366aacb3044f0971484,660,38.77,f19421c1d4aa40978ebb69ca19b0e20d,78,156,104,338,1008.0200000000001
13515,caec34d1e46a4caa9b37e06aa3227515,648,80.23,0b1e1539f2cc45b7b9fa7c272da2e1d7,39,52,39,39,1042.99
13516,cafb4a8e15954efc83973d2607e5b66a,708,19.84,2298d6c36e964ae4a3e7e9706d1fb8c2,26,130,130,390,515.84
13517,cb0147b0870d4aec9c0735188ed755fe,606,14.950000000000001,f19421c1d4aa40978ebb69ca19b0e20d,18,108,108,90,269.1
13518,cb05753845764558b432e0349408c6e2,630,6.23,,0,21,14,14,43.61
13519,cb05f9eea3954e4ebad6d84ee897a465,612,141.5,4d5c57ea9a6940dd891ad53e9dbe8da0,112,168,112,392,3962.0
13520,cb181f5812ac40e8baed53bbbb8d3d12,714,71.92,f19421c1d4aa40978ebb69ca19b0e20d,54,108,81,486,1941.8400000000001
13521,cb1e075f874b488a81995ea4dc3e12fe,702,67.75,9b98b8c7a33c4b65b9aebfe6a799e6d9,27,108,81,513,1829.25
13522,cb1eb17c082144e1affcb320bf23d856,600,13.75,,0,56,28,112,192.5
13523,cb23b66c56f64b109d673d5e56574529,576,115.59,2906b810c7d4411798c6938adc9daaa5,9,27,0,45,1040.31
13524,cb245f844fa34490b50802cae487e9a4,708,52.71,f19421c1d4aa40978ebb69ca19b0e20d,14,70,56,56,737.94
13525,cb2731206ba14af0923483f7a447087e,696,27.75,ae264e3637204a6fb9bb56bc8210ddfd,10,40,40,10,277.5
13526,cb294611652a4570ad79eb61cffd5e9b,618,116.77,ae264e3637204a6fb9bb56bc8210ddfd,28,28,28,112,1634.78
13527,cb2df85889c04540a582b6641ab56622,594,20.03,fafdcd668e3743c1bb461111dcafc2a4,12,72,48,12,240.36
13528,cb351d3c1d3647a8bb6da47ae25d33c0,690,34.86,fafdcd668e3743c1bb461111dcafc2a4,30,150,120,600,1045.8
13529,cb38fe23b6934f1d84b917534203064a,696,238.7,2906b810c7d4411798c6938adc9daaa5,140,168,84,392,6683.599999999999
13530,cb3cb7e6cdd544a4967aed3b6548b61d,624,12.120000000000001,,0,32,8,24,96.96000000000001
13531,cb451cfac44245aaa4fd0bb64602e07d,696,405.89,f19421c1d4aa40978ebb69ca19b0e20d,75,125,75,350,10147.25
13532,cb45be0c399a4b4fa13dda5c89c442f4,672,95.85,9b98b8c7a33c4b65b9aebfe6a799e6d9,186,186,155,434,2971.35
13533,cb46664d4630403cb73b959c15258930,690,95.43,9b98b8c7a33c4b65b9aebfe6a799e6d9,28,70,42,56,1336.02
13534,cb47e296ba87499b98445d2d1b8b5e52,522,7.1,,0,55,33,33,78.1
13535,cb4a0508e95e41b8a57c59d69a20f06d,624,170.77,fafdcd668e3743c1bb461111dcafc2a4,115,138,115,161,3927.71
13536,cb4eb954b95742b988075c030c4a3af4,612,83.52,2298d6c36e964ae4a3e7e9706d1fb8c2,13,52,26,78,1085.76
13537,cb52720b765541b39caa1b7401efcb6e,582,11.27,9b98b8c7a33c4b65b9aebfe6a799e6d9,9,45,9,18,101.42999999999999
13538,cb55460bf6ac4dc8b4c48623f061544c,618,111.91,4d5c57ea9a6940dd891ad53e9dbe8da0,88,88,44,264,2462.02
13539,cb566e7fef264e6db3c9df16af197f0f,678,0.18,,0,55,55,11,1.98
13540,cb576b0ddc484c00afd56feb4fb63900,690,349.58,4d5c57ea9a6940dd891ad53e9dbe8da0,190,190,152,912,13284.039999999999
13541,cb5e0f38e3a1444b899fb73047bf0856,708,60.18,fafdcd668e3743c1bb461111dcafc2a4,58,145,58,580,1745.22
13542,cb6f79f5cba444099bc59dd466551ff3,636,12.56,f19421c1d4aa40978ebb69ca19b0e20d,19,114,114,114,238.64000000000001
13543,cb8291d29fcd482b8793aa18c970a71b,624,19.82,,0,9,9,63,178.38
13544,cb869ab3db924b1f9fcfffafd618f95d,708,243.47,9b98b8c7a33c4b65b9aebfe6a799e6d9,140,168,168,308,6817.16
13545,cb8d6a9494a641108a1f7f48045e9218,666,11.96,,0,65,13,91,155.48000000000002
13546,cb8eae16885d4dfdada5a314f3c37b59,630,28.6,,0,64,32,160,457.6
13547,cb92a8c166ee4fc3a3eeb06bdd6ac465,618,154.25,ae264e3637204a6fb9bb56bc8210ddfd,80,100,100,120,3085.0
13548,cb96e2ccccca4921bca1de8f5f5e51e4,624,179.74,2906b810c7d4411798c6938adc9daaa5,28,28,28,112,2516.36
13549,cb9a02105ed948fc8f7e45f934e56c79,660,98.38999999999999,0b1e1539f2cc45b7b9fa7c272da2e1d7,26,65,26,52,1279.0699999999997
13550,cba7152af9af4f3f95b6a3e4d942cd61,714,56.540000000000006,ae264e3637204a6fb9bb56bc8210ddfd,26,52,26,65,735.0200000000001
13551,cbab6ff0ca7548d3927f78dbe15fc175,606,28.65,fafdcd668e3743c1bb461111dcafc2a4,13,65,65,26,372.45
13552,cbabc68837524896880e4fbd8c6b1c34,702,225.1,2298d6c36e964ae4a3e7e9706d1fb8c2,155,186,155,465,6978.099999999999
13553,cbae4f5290184c7aadc7ec965547b0e1,594,9.6,,0,52,39,78,124.8
13554,cbae907907b740f5a26e9a63fc39facb,690,149.46,0b1e1539f2cc45b7b9fa7c272da2e1d7,44,88,66,286,3288.1200000000003
13555,cbbd509843f34de1b7dee82cca956ebc,690,5.93,,0,36,18,27,53.37
13556,cbbde640385f454fb4a81f301fe08c5a,708,282.17,4d5c57ea9a6940dd891ad53e9dbe8da0,75,100,75,375,7054.25
13557,cbc319bfba994a878170f4422b2da8c6,582,33.51,f19421c1d4aa40978ebb69ca19b0e20d,32,96,96,32,536.16
13558,cbcb751630ed464e8f22b4ad87a0e710,672,162.54,f19421c1d4aa40978ebb69ca19b0e20d,51,68,51,119,2763.18
13559,cbd2e79f58364023a5cc205c9cccafc9,642,33.68,,0,51,34,204,572.56
13560,cbd9b4ad54a8422c82004fd4e8d8d746,660,156.09,2298d6c36e964ae4a3e7e9706d1fb8c2,75,125,100,325,3902.25
13561,cbdd0e50d9e24b60a9ff67444a2ff7ef,690,52.51,2298d6c36e964ae4a3e7e9706d1fb8c2,60,120,120,600,1575.3
13562,cbdee4ba22e547b38d55afc451406789,714,8.02,,0,50,30,20,80.19999999999999
13563,cbe1a04c53d9467eb6afaf7e96cf8124,672,100.94,2298d6c36e964ae4a3e7e9706d1fb8c2,102,170,136,748,3431.96
13564,cbe1a16150674b5995396785280399c0,678,2.39,,0,45,27,9,21.51
13565,cbe6e55ecf54476db7504aee4ab74d0b,594,0.0,,0,72,72,0,0.0
13566,cbe87ab8d5ef41cb9a986196bdcb653f,606,23.68,,0,114,95,152,449.92
13567,cbebad9819494b479dbf0c1207b4c0c5,672,140.34,2298d6c36e964ae4a3e7e9706d1fb8c2,84,84,84,189,2947.14
13568,cbecec5803434d63bce1e4c451d4b2d7,630,11.3,,0,55,33,33,124.30000000000001
13569,cbf24f9d89e546c7872f28326a7821d3,672,281.58,ae264e3637204a6fb9bb56bc8210ddfd,128,192,192,512,9010.56
13570,cbfebb5384c04dcf86f1f9907c063c08,576,4.42,,0,50,30,20,44.2
13571,cc00d76372a14f439a9bf165169c287d,630,135.35,2906b810c7d4411798c6938adc9daaa5,34,85,85,85,2300.95
13572,cc07151f90ce493baf38cc23d5ccd5af,690,298.78,4d5c57ea9a6940dd891ad53e9dbe8da0,78,104,104,390,7768.279999999999
13573,cc0d4ab117254b5299139fa0c488fbb9,702,21.82,fafdcd668e3743c1bb461111dcafc2a4,16,48,48,144,349.12
13574,cc0de70feab44d65a3829e75308a6848,654,111.73,0b1e1539f2cc45b7b9fa7c272da2e1d7,60,100,100,140,2234.6
13575,cc135dddab0b484f9010cbc57220a195,636,83.59,,0,40,30,30,835.9000000000001
13576,cc1799daea854f6ab213987868322e76,702,68.13,2906b810c7d4411798c6938adc9daaa5,14,42,28,112,953.8199999999999
13577,cc187b3ecc7941d492f2f9c10dda07dc,648,5.81,,0,90,90,45,87.14999999999999
13578,cc1891e307dd48f49bdb894ede98f8a6,408,0.0,,0,32,32,0,0.0
13579,cc1931f58c9e4b46b6efae7a97e2305b,636,21.12,ae264e3637204a6fb9bb56bc8210ddfd,10,50,30,10,211.20000000000002
13580,cc1af597639c485ea23ac4acce7bfe68,618,157.62,4d5c57ea9a6940dd891ad53e9dbe8da0,128,160,128,608,5043.84
13581,cc21c82c8f074b6c9b44ce98a1917bfd,654,42.42,fafdcd668e3743c1bb461111dcafc2a4,18,72,54,180,763.5600000000001
13582,cc24efb5c92b4bf3a7496b14d5c4e2e2,648,204.69,fafdcd668e3743c1bb461111dcafc2a4,160,160,96,608,6550.08
13583,cc251fdc5cc24936a741924a785ede5e,690,51.769999999999996,fafdcd668e3743c1bb461111dcafc2a4,34,68,68,119,880.0899999999999
13584,cc2b2a9191974ae6a8bc6b6e0f1c4c97,708,34.85,,0,24,24,16,278.8
13585,cc2b8bc0fed04953950251e39fd053fa,696,228.48,0b1e1539f2cc45b7b9fa7c272da2e1d7,115,115,69,230,5255.04
13586,cc328665db7d4f77babe3cb7c87e2e2f,648,403.45,f19421c1d4aa40978ebb69ca19b0e20d,198,198,198,495,13313.85
13587,cc35fd7b202a43d19eddbec7b76e01ca,624,207.21,fafdcd668e3743c1bb461111dcafc2a4,54,54,54,162,3729.78
13588,cc3a69551fd3464eac2ce0310e010398,696,106.32,2298d6c36e964ae4a3e7e9706d1fb8c2,68,170,170,748,3614.8799999999997
13589,cc3ad71378a240a0841158e9aefe046e,576,79.58,fafdcd668e3743c1bb461111dcafc2a4,30,45,15,135,1193.7
13590,cc3c53d1212c42d99bcb4a1f016239e3,672,197.51,9b98b8c7a33c4b65b9aebfe6a799e6d9,111,185,148,925,7307.87
13591,cc3ca7632fda478cb573c06ac9f445aa,684,107.69,ae264e3637204a6fb9bb56bc8210ddfd,100,125,125,275,2692.25
13592,cc3f80ea78da4d6085c8e90be8c67f47,696,99.15,0b1e1539f2cc45b7b9fa7c272da2e1d7,8,24,8,24,793.2
13593,cc40aaa447054294a86c75d79881e35a,672,82.42999999999999,2906b810c7d4411798c6938adc9daaa5,16,96,32,112,1318.8799999999999
13594,cc44cc35b0f044aaa9f174549fe86577,690,34.63,2298d6c36e964ae4a3e7e9706d1fb8c2,25,150,100,350,865.7500000000001
13595,cc45d9155aac463d9ce1b33b260be9f9,714,73.56,4d5c57ea9a6940dd891ad53e9dbe8da0,21,105,105,210,1544.76
13596,cc479afdec8c4eca886f511ab031b915,606,7.1,,0,55,33,33,78.1
13597,cc4e9e91ab4f4964a34882c87b68d632,678,182.37,9b98b8c7a33c4b65b9aebfe6a799e6d9,128,192,96,608,5835.84
13598,cc4f91c73dec40f0b86d5a78185e22f4,684,200.03,2298d6c36e964ae4a3e7e9706d1fb8c2,135,162,81,351,5400.81
13599,cc58250fc7404ff4859ba83701ed4a65,654,231.01,fafdcd668e3743c1bb461111dcafc2a4,72,96,72,336,5544.24
13600,cc59216feb104537985779fdcd175197,576,12.129999999999999,,0,65,39,65,157.69
13601,cc5acecea5ce4cae8b4529d418993f00,552,16.22,,0,42,42,112,227.07999999999998
13602,cc5ba93c23fe4e4eae16398c03d6825c,624,233.49,0b1e1539f2cc45b7b9fa7c272da2e1d7,80,80,40,200,4669.8
13603,cc5eda544a34426db4b327faf64defa5,438,118.48,f19421c1d4aa40978ebb69ca19b0e20d,60,60,30,75,1777.2
13604,cc642120eeac4659a9451fe7e869a046,648,12.26,,0,72,72,180,220.68
13605,cc6c8e723ea549debd8b538cdb250906,576,92.61,0b1e1539f2cc45b7b9fa7c272da2e1d7,13,65,39,52,1203.93
13606,cc70814cda714d2681da3d39a3a817b5,708,103.16999999999999,2298d6c36e964ae4a3e7e9706d1fb8c2,42,126,105,168,2166.5699999999997
13607,cc71b85ec36d43dfabafede2e142fc9e,684,254.9,2298d6c36e964ae4a3e7e9706d1fb8c2,100,100,50,375,6372.5
13608,cc7322218ad24de3aedc3123ec1c9e79,690,78.92,fafdcd668e3743c1bb461111dcafc2a4,22,33,33,33,868.12
13609,cc75794a055c46639897a9d6205a782c,696,187.92000000000002,2906b810c7d4411798c6938adc9daaa5,15,45,45,120,2818.8
13610,cc78f8a770c64097a5f2cc4676a8e290,612,16.43,,0,27,9,45,147.87
13611,cc792ce461ae47349b1f017fa09a33e4,708,125.44999999999999,2906b810c7d4411798c6938adc9daaa5,60,80,80,180,2509.0
13612,cc79b9f0e46840418fd61600a449e2d4,708,92.87,0b1e1539f2cc45b7b9fa7c272da2e1d7,7,14,7,21,650.09
13613,cc80480892f04ee0acabe628560965db,600,196.22,4d5c57ea9a6940dd891ad53e9dbe8da0,110,110,66,198,4316.84
13614,cc82a0a1f09d40c1ac79d5b1d844cc9b,666,25.39,,0,75,45,105,380.85
13615,cc82f3d926344efa819d55e0e6b3ecef,702,165.28,f19421c1d4aa40978ebb69ca19b0e20d,96,120,120,240,3966.7200000000003
13616,cc847671426a4b0a98c29a0aa48f8e18,624,96.07,0b1e1539f2cc45b7b9fa7c272da2e1d7,30,30,0,40,960.6999999999999
13617,cc8517a6a22448f6b604fae44ea2bd51,696,20.09,2298d6c36e964ae4a3e7e9706d1fb8c2,17,68,68,136,341.53
13618,cc8812db238a4bb9962dbef576925c5b,624,130.11,0b1e1539f2cc45b7b9fa7c272da2e1d7,24,24,24,72,1561.3200000000002
13619,cc884499447d4181b59c89efb6e71d84,672,134.45,ae264e3637204a6fb9bb56bc8210ddfd,52,104,52,468,3495.7
13620,cc8ddacae6e84c6e81f19c2b70306b6f,684,151.0,2298d6c36e964ae4a3e7e9706d1fb8c2,28,140,84,532,4228.0
13621,cc8fcfa712614a56a2932b2d6f70d319,660,55.05,f19421c1d4aa40978ebb69ca19b0e20d,12,60,36,36,660.5999999999999
13622,cc92218e84a0477eb5dfa2433f1317ba,576,4.93,,0,55,33,33,54.23
13623,cc960175c81742beaaa1b7d57362e1a0,684,182.01,2298d6c36e964ae4a3e7e9706d1fb8c2,180,216,144,756,6552.36
13624,cc961a6ad5dd43008e8e6a17d65604ea,666,21.05,2298d6c36e964ae4a3e7e9706d1fb8c2,17,68,68,136,357.85
13625,cc9a8c83812a407db0f4bc0e2c511ab1,618,150.79,2906b810c7d4411798c6938adc9daaa5,66,110,110,198,3317.3799999999997
13626,cc9cc688903c431e8fa18db43ea4cb3b,576,1.09,,0,60,60,24,13.080000000000002
13627,cca43d4a61554c78abb7b62c3dc9927c,708,30.88,9b98b8c7a33c4b65b9aebfe6a799e6d9,17,85,68,119,524.96
13628,cca456a2b8f74306827a1e43dfc7b9ee,600,19.18,fafdcd668e3743c1bb461111dcafc2a4,16,80,48,112,306.88
13629,cca74b047b4e4b59b7d3e67761a0bff8,576,24.77,f19421c1d4aa40978ebb69ca19b0e20d,15,90,45,75,371.55
13630,cca7bdbba8394b44bcc2678e33e0f8dc,624,89.75999999999999,4d5c57ea9a6940dd891ad53e9dbe8da0,28,56,56,56,1256.6399999999999
13631,cca97319a0364576ab8ce5738cb0a654,618,55.51,4d5c57ea9a6940dd891ad53e9dbe8da0,11,55,22,33,610.61
13632,cca9c05376d54bceaab7d63838866435,588,68.09,ae264e3637204a6fb9bb56bc8210ddfd,26,52,52,39,885.1700000000001
13633,ccb81c7706fa46b692d357a2098fdfb1,708,23.53,,0,55,44,22,258.83000000000004
13634,ccb8e2c5375d4f5ea5df8af191b8bd9e,612,118.6,fafdcd668e3743c1bb461111dcafc2a4,100,100,100,100,2372.0
13635,ccb8f7c05e7745758f0dddff7c7d2ca7,714,78.38,0b1e1539f2cc45b7b9fa7c272da2e1d7,84,105,105,147,1645.98
13636,ccbb447a19e04f7fa7a36dae6991b736,690,159.92000000000002,0b1e1539f2cc45b7b9fa7c272da2e1d7,88,110,88,198,3518.2400000000002
13637,ccc4d0442c45440bacce6b03350cf52a,714,14.08,2906b810c7d4411798c6938adc9daaa5,11,66,22,22,154.88
13638,ccc74f3977364661869fb65061f4ea0f,594,12.74,,0,60,24,60,152.88
13639,ccca0c2ebba147a6a37e37bee03b5d63,660,165.02,0b1e1539f2cc45b7b9fa7c272da2e1d7,96,120,96,264,3960.4800000000005
13640,cccc28cea9bf4b1f94bd032402c66438,636,111.83,fafdcd668e3743c1bb461111dcafc2a4,128,192,192,512,3578.56
13641,ccce3c8f863c466caa07bc186b1d99e4,624,16.78,fafdcd668e3743c1bb461111dcafc2a4,17,68,51,153,285.26
13642,ccd97c93c5544596847e18af79d555ba,642,303.64,4d5c57ea9a6940dd891ad53e9dbe8da0,116,174,145,406,8805.56
13643,ccdbe387c0de4c2ea4cf7343e5ea8478,678,6.9,,0,55,33,33,75.9
13644,ccdf319d46c4438880b52e240c1a4397,678,14.63,,0,65,39,65,190.19
13645,cce4f9124fcf46d1be09608a83ec1536,708,94.5,2906b810c7d4411798c6938adc9daaa5,14,70,56,56,1323.0
13646,cce85db37bbd441c9e65adbc1678ec7b,594,68.5,2906b810c7d4411798c6938adc9daaa5,15,75,75,60,1027.5
13647,cce987c57eba4b32a095ac462d709db4,666,332.12,ae264e3637204a6fb9bb56bc8210ddfd,145,145,145,406,9631.48
13648,cceb6bbb6211413c99ac07dc5519fb3b,690,78.01,fafdcd668e3743c1bb461111dcafc2a4,96,128,128,672,2496.32
13649,ccec40a018514c05a09dc7cf77ea39f6,576,27.07,fafdcd668e3743c1bb461111dcafc2a4,21,84,63,273,568.47
13650,cced1422fef84ad7b1cbeedbd96b28aa,696,57.33,9b98b8c7a33c4b65b9aebfe6a799e6d9,69,92,69,299,1318.59
13651,cceda95e6893423798bcdbb1e34ca003,696,194.69,2298d6c36e964ae4a3e7e9706d1fb8c2,60,80,80,180,3893.8
13652,ccef05445ed64a0ab02bb9ac14da586d,666,160.34,,0,51,51,187,2725.78
13653,ccf7ab23a3e849a0b35b6b6adb826aa4,582,0.0,,0,72,72,0,0.0
13654,ccfba2843e944de0aadd187c61cd2774,690,38.36,,0,115,92,322,882.28
13655,ccfc5113eb5045639709024000f346ab,582,44.7,2906b810c7d4411798c6938adc9daaa5,9,36,9,27,402.3
13656,ccfd44eac85a466abbd7881b302b68ea,630,13.68,,0,90,72,162,246.24
13657,cd003013d8464dc59b246c1ef02a10f9,654,13.54,,0,55,11,55,148.94
13658,cd02713a74cf44958e270a9659d8f661,714,50.48,4d5c57ea9a6940dd891ad53e9dbe8da0,46,92,69,322,1161.04
13659,cd05970e3853417d94e259973fdab920,690,47.72,fafdcd668e3743c1bb461111dcafc2a4,40,80,60,220,954.4
13660,cd083b1cbfa34e2298465c4bebb688ca,582,43.55,fafdcd668e3743c1bb461111dcafc2a4,30,90,75,30,653.25
13661,cd0a6a3aca98454eb468158e2c6135fc,636,122.81,0b1e1539f2cc45b7b9fa7c272da2e1d7,30,90,30,75,1842.15
13662,cd0cb9d1599c47a0bb69c49d19c2117f,576,6.34,,0,65,52,52,82.42
13663,cd0d864ba44f4ab98071dc7775ce1c5d,522,14.95,f19421c1d4aa40978ebb69ca19b0e20d,14,56,56,70,209.29999999999998
13664,cd0f84578949465d8eada90884f8f05f,648,176.89,0b1e1539f2cc45b7b9fa7c272da2e1d7,66,88,88,242,3891.58
13665,cd10ba15be244a36a61dc4256e7d6f6b,678,1069.53,2906b810c7d4411798c6938adc9daaa5,48,120,120,288,25668.72
13666,cd1162e65d84441db217e275af71a7e5,624,118.99,4d5c57ea9a6940dd891ad53e9dbe8da0,51,68,68,102,2022.83
13667,cd12501f7dfb46e6a8abe143797ae287,708,68.0,2906b810c7d4411798c6938adc9daaa5,99,198,165,627,2244.0
13668,cd15d81298054b478592e89a093bba18,576,25.52,fafdcd668e3743c1bb461111dcafc2a4,20,120,80,180,510.4
13669,cd1c1a96627846e28dc05b1121029f5a,612,10.1,,0,40,20,40,101.0
13670,cd1f2f7d93614d5ea28f27c4875be0ff,450,5.79,,0,10,10,5,28.95
13671,cd26c24371e7403ababb09120b0654b1,636,181.62,ae264e3637204a6fb9bb56bc8210ddfd,54,72,54,144,3269.16
13672,cd32159bb5374ffa887200148968c046,672,32.01,,0,28,14,154,448.14
13673,cd32befc26c54f14a43790c6066ba231,588,6.0,,0,24,16,24,48.0
13674,cd34d07a21c84d72b9856515a04f8efa,672,0.0,,0,45,36,0,0.0
13675,cd378dbec01843e188ae3d3384f39717,636,245.73,4d5c57ea9a6940dd891ad53e9dbe8da0,66,66,66,286,5406.0599999999995
